status,status_order,impact,impact_order,workspace,plugin,support,name,version,ecosystem,dep_type,tree,risk,last_publish,deprecated,declared_in,notes
OK,2,low,2,extensions,rhdh-bsp-extensions,tech-preview,react,^17.0.0 || ^18.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions,tech-preview,react-dom,^17.0.0 || ^18.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions,tech-preview,react-router-dom,^6.3.0,npm,devDependencies,overlays,build,2026-07-28,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions,tech-preview,react-router-dom,^6.3.0,npm,peerDependencies,overlays,runtime-prod,2026-07-28,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions,tech-preview,yaml,^2.7.0,npm,dependencies,overlays,runtime-prod,2026-05-11,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/backend-defaults,^0.17.4,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/backend-dynamic-feature-service,^0.8.3,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/backend-plugin-api,^1.9.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/backend-test-utils,^1.11.4,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/catalog-client,^1.16.0,npm,dependencies,overlays,runtime-prod,2026-07-14,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/catalog-model,^1.9.0,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/config,^1.3.8,npm,devDependencies,overlays,build,2026-05-19,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/errors,^1.3.1,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/plugin-catalog-node,^2.2.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/plugin-catalog-node,^2.2.2,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/plugin-permission-common,^0.9.9,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/plugin-permission-node,^0.11.1,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@backstage/types,^1.2.2,npm,devDependencies,overlays,build,2025-09-16,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@red-hat-developer-hub/backstage-plugin-extensions-backend,0.19.1,npm,dependencies,overlays,runtime-prod,2026-07-27,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@red-hat-developer-hub/backstage-plugin-extensions-common,^0.19.1,npm,dependencies,overlays,runtime-prod,2026-07-27,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@types/express,*,npm,devDependencies,overlays,test-only,2025-12-01,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,@types/supertest,^2.0.12,npm,devDependencies,overlays,test-only,2026-07-14,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,express,^4.17.1,npm,dependencies,overlays,runtime-prod,2025-12-01,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,msw,^1.0.0,npm,devDependencies,overlays,build,2026-07-08,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,supertest,^6.2.4,npm,devDependencies,overlays,build,2026-01-06,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,yaml,^2.7.1,npm,dependencies,overlays,runtime-prod,2026-05-11,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,extensions,rhdh-bsp-extensions-backend,tech-preview,zod,^3.22.4,npm,dependencies,overlays,runtime-prod,2026-05-04,FALSE,workspaces/extensions/metadata/rhdh-bsp-extensions-backend.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/catalog-model,^1.9.0,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/config,^1.3.8,npm,devDependencies,overlays,build,2026-05-19,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/core-app-api,^1.20.2,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/core-components,^0.18.11,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/core-plugin-api,^1.12.7,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/dev-utils,^1.1.24,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/frontend-defaults,^0.5.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/frontend-plugin-api,^0.17.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/frontend-test-utils,^0.6.1,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-app-react,^0.2.4,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-catalog-react,^3.1.0,npm,dependencies,overlays,runtime-prod,2026-08-25,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-notifications,^0.5.18,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-notifications-common,^0.2.3,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-search,^1.7.5,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-search-backend,^2.1.3,npm,dependencies,overlays,runtime-prod,2026-08-20,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-search-backend-module-catalog,^0.3.16,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-search-backend-module-pg,^0.5.56,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-search-backend-module-techdocs,^0.4.15,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-search-common,^1.2.24,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-search-common,^1.2.24,npm,devDependencies,overlays,build,2026-05-19,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-search-react,^1.11.5,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-signals-react,^0.0.23,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/plugin-user-settings,^0.9.4,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/test-utils,^1.7.19,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/theme,^0.7.3,npm,dependencies,overlays,runtime-prod,2026-04-14,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@backstage/ui,^0.16.0,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@mui/icons-material,5.18.0,npm,dependencies,overlays,runtime-prod,2026-08-06,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@mui/material,5.18.0,npm,dependencies,overlays,runtime-prod,2026-08-06,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@mui/styled-engine,5.18.0,npm,dependencies,overlays,runtime-prod,2026-08-05,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@openshift/dynamic-plugin-sdk,^5.0.1,npm,devDependencies,overlays,build,2026-07-31,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@red-hat-developer-hub/backstage-plugin-global-header,2.0.0,npm,dependencies,overlays,runtime-prod,2026-07-31,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@red-hat-developer-hub/backstage-plugin-theme,^0.14.11,npm,devDependencies,overlays,build,2026-08-04,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@scalprum/react-core,0.11.3,npm,dependencies,overlays,runtime-prod,2026-08-05,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@testing-library/jest-dom,^6.0.0,npm,devDependencies,overlays,test-only,2026-08-09,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@testing-library/react,^14.0.0,npm,devDependencies,overlays,test-only,2026-01-19,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,@testing-library/user-event,^14.0.0,npm,devDependencies,overlays,test-only,2026-08-22,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,msw,^1.0.0,npm,devDependencies,overlays,build,2026-07-08,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,react,^16.13.1 || ^17.0.0 || ^18.0.0,npm,devDependencies,overlays,build,2026-07-21,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,react,^16.13.1 || ^17.0.0 || ^18.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,react-dom,^16.13.1 || ^17.0.0 || ^18.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,react-router-dom,^6.0.0,npm,devDependencies,overlays,build,2026-07-28,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,react-router-dom,^6.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-28,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,global-header,red-hat-developer-hub-backstage-plugin-global-header,generally-available,react-use,^17.5.0,npm,dependencies,overlays,runtime-prod,2026-06-10,FALSE,workspaces/global-header/metadata/red-hat-developer-hub-backstage-plugin-global-header.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/catalog-client,^1.16.0,npm,dependencies,overlays,runtime-prod,2026-07-14,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/catalog-model,^1.9.0,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/core-app-api,^1.20.2,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/core-compat-api,^0.5.12,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/core-components,^0.18.11,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/core-plugin-api,^1.12.7,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/dev-utils,^1.1.24,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/frontend-defaults,^0.5.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/frontend-plugin-api,^0.17.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/plugin-app-react,^0.2.4,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/plugin-catalog,^2.0.6,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/plugin-catalog-react,^3.1.0,npm,dependencies,overlays,runtime-prod,2026-08-25,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/plugin-home,^0.9.7,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/plugin-home-react,^0.1.39,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/plugin-search,^1.7.5,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/plugin-search-react,^1.11.5,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/plugin-user-settings,^0.9.4,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/test-utils,^1.7.19,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/theme,^0.7.3,npm,dependencies,overlays,runtime-prod,2026-04-14,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@backstage/ui,^0.16.0,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@mui/icons-material,5.18.0,npm,dependencies,overlays,runtime-prod,2026-08-06,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@mui/material,5.18.0,npm,dependencies,overlays,runtime-prod,2026-08-06,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@openshift/dynamic-plugin-sdk,5.0.1,npm,devDependencies,overlays,build,2026-07-31,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@red-hat-developer-hub/backstage-plugin-homepage,1.17.1,npm,dependencies,overlays,runtime-prod,2026-08-21,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@red-hat-developer-hub/backstage-plugin-homepage-common,^0.4.0,npm,dependencies,overlays,runtime-prod,2026-08-21,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@red-hat-developer-hub/backstage-plugin-theme,^0.15.0,npm,devDependencies,overlays,build,2026-08-04,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@scalprum/react-core,0.11.3,npm,dependencies,overlays,runtime-prod,2026-08-05,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@testing-library/jest-dom,6.9.1,npm,devDependencies,overlays,test-only,2026-08-09,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@testing-library/react,14.3.1,npm,devDependencies,overlays,test-only,2026-01-19,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,@testing-library/user-event,14.6.1,npm,devDependencies,overlays,test-only,2026-08-22,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,msw,1.3.5,npm,devDependencies,overlays,build,2026-07-08,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,react,^16.13.1 || ^17.0.0 || ^18.0.0,npm,devDependencies,overlays,build,2026-07-21,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,react,16.13.1 || ^17.0.0 || ^18.2.0,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,react-dom,*,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,react-grid-layout,1.5.3,npm,dependencies,overlays,runtime-prod,2026-07-29,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,react-router-dom,6.30.4,npm,peerDependencies,overlays,runtime-prod,2026-07-28,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
